ensembl_gene_id,ensembl_transcript_id,Name
ENSDARG00000094811,ENSDART00000139510,
ENSDARG00000094811,ENSDART00000145385,
ENSDARG00000094811,ENSDART00000136050,
ENSDARG00000094815,ENSDART00000140828,
ENSDARG00000094815,ENSDART00000167330,
ENSDARG00000094819,ENSDART00000144311,
ENSDARG00000094820,ENSDART00000138916,
ENSDARG00000094820,ENSDART00000131603,
ENSDARG00000094821,ENSDART00000146356,
ENSDARG00000094823,ENSDART00000135932,
ENSDARG00000094823,ENSDART00000143600,
ENSDARG00000094824,ENSDART00000131893,
ENSDARG00000094832,ENSDART00000140383,F13A1
ENSDARG00000094832,ENSDART00000191261,F13A1
ENSDARG00000094833,ENSDART00000146609,coa5
ENSDARG00000094836,ENSDART00000156982,si:ch211-195b15.8
ENSDARG00000094837,ENSDART00000143362,
ENSDARG00000094837,ENSDART00000141370,
ENSDARG00000094839,ENSDART00000141262,
ENSDARG00000094840,ENSDART00000141097,
ENSDARG00000094840,ENSDART00000136943,
ENSDARG00000094840,ENSDART00000190075,
ENSDARG00000094842,ENSDART00000136013,
ENSDARG00000094844,ENSDART00000135596,
ENSDARG00000094845,ENSDART00000137471,mfap4.6
ENSDARG00000094845,ENSDART00000140490,mfap4.6
ENSDARG00000094846,ENSDART00000134496,
ENSDARG00000094849,ENSDART00000144470,
ENSDARG00000094850,ENSDART00000135667,
ENSDARG00000094850,ENSDART00000140084,
ENSDARG00000094850,ENSDART00000145192,
ENSDARG00000094852,ENSDART00000134623,
ENSDARG00000094853,ENSDART00000147961,si:ch211-147m20.3
ENSDARG00000094853,ENSDART00000135628,si:ch211-147m20.3
ENSDARG00000094853,ENSDART00000137539,si:ch211-147m20.3
ENSDARG00000094854,ENSDART00000146610,ms4a17a.9
ENSDARG00000094854,ENSDART00000141114,ms4a17a.9
ENSDARG00000094854,ENSDART00000184042,ms4a17a.9
ENSDARG00000094855,ENSDART00000138317,
ENSDARG00000094857,ENSDART00000146276,dio2
ENSDARG00000094859,ENSDART00000137491,si:dkey-11o15.10
ENSDARG00000094860,ENSDART00000138308,gpr3
ENSDARG00000094861,ENSDART00000147339,
ENSDARG00000094862,ENSDART00000131796,
ENSDARG00000094862,ENSDART00000050639,
ENSDARG00000094865,ENSDART00000156506,
ENSDARG00000094865,ENSDART00000134904,
ENSDARG00000094866,ENSDART00000142216,
ENSDARG00000094868,ENSDART00000146976,
ENSDARG00000094870,ENSDART00000136549,
ENSDARG00000094871,ENSDART00000144374,
ENSDARG00000094874,ENSDART00000142052,
ENSDARG00000094878,ENSDART00000134520,
ENSDARG00000094879,ENSDART00000135203,
ENSDARG00000094879,ENSDART00000134408,
ENSDARG00000094881,ENSDART00000145203,si:ch211-197h24.8
ENSDARG00000094882,ENSDART00000137895,illr2
ENSDARG00000094883,ENSDART00000140315,
ENSDARG00000094885,ENSDART00000169389,
ENSDARG00000094885,ENSDART00000139913,
ENSDARG00000094886,ENSDART00000140053,si:dkey-266f7.5
ENSDARG00000094886,ENSDART00000144207,si:dkey-266f7.5
ENSDARG00000094886,ENSDART00000146649,si:dkey-266f7.5
ENSDARG00000094887,ENSDART00000143413,si:ch211-170d8.2
ENSDARG00000094888,ENSDART00000167053,
ENSDARG00000094888,ENSDART00000150372,
ENSDARG00000094889,ENSDART00000140309,cplx4c
ENSDARG00000094889,ENSDART00000128828,cplx4c
ENSDARG00000094889,ENSDART00000136724,cplx4c
ENSDARG00000094889,ENSDART00000150179,cplx4c
ENSDARG00000094890,ENSDART00000145348,si:ch211-163b2.4
ENSDARG00000094890,ENSDART00000132663,si:ch211-163b2.4
ENSDARG00000094890,ENSDART00000159779,si:ch211-163b2.4
ENSDARG00000094892,ENSDART00000134665,cenph
ENSDARG00000094892,ENSDART00000183901,cenph
ENSDARG00000094894,ENSDART00000141956,tyrobp
ENSDARG00000094896,ENSDART00000151841,
ENSDARG00000094896,ENSDART00000151906,
ENSDARG00000094896,ENSDART00000138050,
ENSDARG00000094896,ENSDART00000141026,
ENSDARG00000094896,ENSDART00000139566,
ENSDARG00000094896,ENSDART00000151848,
ENSDARG00000094899,ENSDART00000131992,si:ch1073-143l10.2
ENSDARG00000094901,ENSDART00000185075,abcc6b.2
ENSDARG00000094901,ENSDART00000172943,abcc6b.2
ENSDARG00000094901,ENSDART00000131340,abcc6b.2
ENSDARG00000094903,ENSDART00000150596,
ENSDARG00000094908,ENSDART00000145916,lingo4a
ENSDARG00000094910,ENSDART00000132038,si:dkey-22i16.7
ENSDARG00000094912,ENSDART00000141273,
ENSDARG00000094912,ENSDART00000137629,
ENSDARG00000094913,ENSDART00000132490,or93a7
ENSDARG00000094914,ENSDART00000144039,
ENSDARG00000094920,ENSDART00000142571,
ENSDARG00000094922,ENSDART00000147850,ungb
ENSDARG00000094922,ENSDART00000189876,ungb
ENSDARG00000094922,ENSDART00000163366,ungb
ENSDARG00000094923,ENSDART00000122035,
ENSDARG00000094924,ENSDART00000144264,
ENSDARG00000094925,ENSDART00000134629,
ENSDARG00000094925,ENSDART00000167183,
ENSDARG00000094927,ENSDART00000131804,
ENSDARG00000094928,ENSDART00000139435,
ENSDARG00000094929,ENSDART00000143855,apoa4b.3
ENSDARG00000094929,ENSDART00000163213,apoa4b.3
ENSDARG00000094935,ENSDART00000132763,si:dkey-58f10.11
ENSDARG00000094935,ENSDART00000131879,si:dkey-58f10.11
ENSDARG00000094935,ENSDART00000143259,si:dkey-58f10.11
ENSDARG00000094937,ENSDART00000134397,
ENSDARG00000094938,ENSDART00000143297,
ENSDARG00000094941,ENSDART00000147734,
ENSDARG00000094942,ENSDART00000131585,
ENSDARG00000094943,ENSDART00000143157,
ENSDARG00000094943,ENSDART00000134641,
ENSDARG00000094946,ENSDART00000147003,si:ch211-132b12.2
ENSDARG00000094948,ENSDART00000137613,
ENSDARG00000094952,ENSDART00000135913,si:ch211-74m13.1
ENSDARG00000094952,ENSDART00000180983,si:ch211-74m13.1
ENSDARG00000094957,ENSDART00000139915,
ENSDARG00000094958,ENSDART00000138526,
ENSDARG00000094959,ENSDART00000138670,
ENSDARG00000094960,ENSDART00000169004,
ENSDARG00000094961,ENSDART00000140094,
ENSDARG00000094962,ENSDART00000144291,
ENSDARG00000094962,ENSDART00000146798,
ENSDARG00000094965,ENSDART00000193308,nfil3-5
ENSDARG00000094965,ENSDART00000146106,nfil3-5
ENSDARG00000094970,ENSDART00000140256,
ENSDARG00000094973,ENSDART00000132453,wnt16
ENSDARG00000094973,ENSDART00000102543,wnt16
ENSDARG00000094974,ENSDART00000136464,
ENSDARG00000094974,ENSDART00000137831,
ENSDARG00000094975,ENSDART00000132943,si:ch211-214p16.2
ENSDARG00000094977,ENSDART00000178404,troap
ENSDARG00000094977,ENSDART00000133721,troap
ENSDARG00000094977,ENSDART00000138381,troap
ENSDARG00000094978,ENSDART00000137579,
ENSDARG00000094980,ENSDART00000150550,si:ch211-9f20.4
ENSDARG00000094980,ENSDART00000133795,si:ch211-9f20.4
ENSDARG00000094980,ENSDART00000150378,si:ch211-9f20.4
ENSDARG00000094981,ENSDART00000139755,
ENSDARG00000094981,ENSDART00000115316,
ENSDARG00000094983,ENSDART00000168098,ccl34a.3
ENSDARG00000094984,ENSDART00000148027,
ENSDARG00000094984,ENSDART00000186817,
ENSDARG00000094988,ENSDART00000153479,
ENSDARG00000094988,ENSDART00000144731,
ENSDARG00000094988,ENSDART00000154808,
ENSDARG00000094988,ENSDART00000155014,
ENSDARG00000094990,ENSDART00000181222,gjc4a.2
ENSDARG00000094990,ENSDART00000151496,gjc4a.2
ENSDARG00000094990,ENSDART00000141643,gjc4a.2
ENSDARG00000094992,ENSDART00000179858,otx1
ENSDARG00000094992,ENSDART00000064083,otx1
ENSDARG00000094994,ENSDART00000141886,si:dkey-106c17.2
ENSDARG00000094994,ENSDART00000137277,si:dkey-106c17.2
ENSDARG00000094994,ENSDART00000145630,si:dkey-106c17.2
ENSDARG00000094995,ENSDART00000141146,HTRA2
ENSDARG00000094995,ENSDART00000168553,HTRA2
ENSDARG00000094996,ENSDART00000140431,
ENSDARG00000094996,ENSDART00000139977,
ENSDARG00000094997,ENSDART00000135297,
ENSDARG00000094998,ENSDART00000146398,
ENSDARG00000094999,ENSDART00000141208,
ENSDARG00000094999,ENSDART00000104826,
ENSDARG00000095001,ENSDART00000145116,
ENSDARG00000095001,ENSDART00000145360,
ENSDARG00000095001,ENSDART00000141216,
ENSDARG00000095002,ENSDART00000134727,tnnc2.1
ENSDARG00000095005,ENSDART00000144053,
ENSDARG00000095006,ENSDART00000137362,
ENSDARG00000095006,ENSDART00000144377,
ENSDARG00000095006,ENSDART00000140393,
ENSDARG00000095007,ENSDART00000134332,
ENSDARG00000095007,ENSDART00000137241,
ENSDARG00000095011,ENSDART00000135931,
ENSDARG00000095011,ENSDART00000135481,
ENSDARG00000095012,ENSDART00000148151,
ENSDARG00000095013,ENSDART00000142978,
ENSDARG00000095015,ENSDART00000140713,
ENSDARG00000095016,ENSDART00000145699,
ENSDARG00000095017,ENSDART00000143420,
ENSDARG00000095017,ENSDART00000191720,
ENSDARG00000095019,ENSDART00000134247,lmo2
ENSDARG00000095022,ENSDART00000132123,thsd7ba
ENSDARG00000095022,ENSDART00000175269,thsd7ba
ENSDARG00000095022,ENSDART00000186001,thsd7ba
ENSDARG00000095024,ENSDART00000147966,
ENSDARG00000095025,ENSDART00000134217,
ENSDARG00000095026,ENSDART00000144473,
ENSDARG00000095030,ENSDART00000138333,si:ch73-120g24.5
ENSDARG00000095030,ENSDART00000172042,si:ch73-120g24.5
ENSDARG00000095032,ENSDART00000146341,
ENSDARG00000095032,ENSDART00000097799,
ENSDARG00000095033,ENSDART00000142634,
ENSDARG00000095034,ENSDART00000139299,C24H8orf34
ENSDARG00000095034,ENSDART00000179373,C24H8orf34
ENSDARG00000095035,ENSDART00000145101,taar20t
ENSDARG00000095037,ENSDART00000147369,
ENSDARG00000095038,ENSDART00000133712,
ENSDARG00000095040,ENSDART00000145231,cbln7
ENSDARG00000095040,ENSDART00000139860,cbln7
ENSDARG00000095040,ENSDART00000141721,cbln7
ENSDARG00000095041,ENSDART00000144231,
ENSDARG00000095042,ENSDART00000135048,
ENSDARG00000095046,ENSDART00000145566,pold2
ENSDARG00000095046,ENSDART00000180527,pold2
ENSDARG00000095046,ENSDART00000145868,pold2
ENSDARG00000095047,ENSDART00000138304,si:dkey-85k15.4
ENSDARG00000095048,ENSDART00000156132,
ENSDARG00000095048,ENSDART00000148313,
ENSDARG00000095048,ENSDART00000138000,
ENSDARG00000095048,ENSDART00000141082,
ENSDARG00000095050,ENSDART00000137962,si:dkey-7f3.14
ENSDARG00000095050,ENSDART00000161124,si:dkey-7f3.14
ENSDARG00000095051,ENSDART00000147751,si:ch211-236l14.1
ENSDARG00000095051,ENSDART00000183536,si:ch211-236l14.1
ENSDARG00000095054,ENSDART00000137279,
ENSDARG00000095056,ENSDART00000151798,
ENSDARG00000095056,ENSDART00000142269,
ENSDARG00000095057,ENSDART00000138880,
ENSDARG00000095057,ENSDART00000145099,
ENSDARG00000095057,ENSDART00000141318,
ENSDARG00000095058,ENSDART00000136564,
ENSDARG00000095058,ENSDART00000133614,
ENSDARG00000095058,ENSDART00000144509,
ENSDARG00000095059,ENSDART00000146427,
ENSDARG00000095059,ENSDART00000131507,
ENSDARG00000095059,ENSDART00000145662,
ENSDARG00000095059,ENSDART00000141780,
ENSDARG00000095059,ENSDART00000137054,
ENSDARG00000095059,ENSDART00000143532,
ENSDARG00000095059,ENSDART00000147041,
ENSDARG00000095059,ENSDART00000147142,
ENSDARG00000095059,ENSDART00000137674,
ENSDARG00000095060,ENSDART00000138003,or64a1
ENSDARG00000095061,ENSDART00000137723,
ENSDARG00000095062,ENSDART00000134239,
ENSDARG00000095064,ENSDART00000132634,
ENSDARG00000095064,ENSDART00000139371,
ENSDARG00000095065,ENSDART00000142521,
ENSDARG00000095065,ENSDART00000145694,
ENSDARG00000095065,ENSDART00000136508,
ENSDARG00000095065,ENSDART00000138886,
ENSDARG00000095066,ENSDART00000139533,
ENSDARG00000095067,ENSDART00000141451,TC2N
ENSDARG00000095068,ENSDART00000144927,
ENSDARG00000095069,ENSDART00000147227,
ENSDARG00000095070,ENSDART00000147200,
ENSDARG00000095070,ENSDART00000102296,
ENSDARG00000095072,ENSDART00000152656,si:dkey-26g8.4
ENSDARG00000095076,ENSDART00000004273,
ENSDARG00000095077,ENSDART00000147630,
ENSDARG00000095078,ENSDART00000141274,
ENSDARG00000095080,ENSDART00000160255,
ENSDARG00000095080,ENSDART00000157418,
ENSDARG00000095080,ENSDART00000161413,
ENSDARG00000095080,ENSDART00000146387,
ENSDARG00000095080,ENSDART00000163918,
ENSDARG00000095080,ENSDART00000169278,
ENSDARG00000095080,ENSDART00000146837,
ENSDARG00000095080,ENSDART00000158229,
ENSDARG00000095080,ENSDART00000164774,
ENSDARG00000095081,ENSDART00000142121,
ENSDARG00000095082,ENSDART00000174013,ITLN1
ENSDARG00000095083,ENSDART00000146444,
ENSDARG00000095083,ENSDART00000074027,
ENSDARG00000095086,ENSDART00000115388,cfdp1
ENSDARG00000095087,ENSDART00000133377,
ENSDARG00000095089,ENSDART00000143039,
ENSDARG00000095090,ENSDART00000144220,tspan37
ENSDARG00000095092,ENSDART00000140368,
ENSDARG00000095093,ENSDART00000144413,pimr50
ENSDARG00000095093,ENSDART00000164758,pimr50
ENSDARG00000095098,ENSDART00000141515,
ENSDARG00000095099,ENSDART00000139338,
ENSDARG00000095101,ENSDART00000144719,
ENSDARG00000095102,ENSDART00000142874,si:ch211-132g1.4
ENSDARG00000095103,ENSDART00000139399,
ENSDARG00000095105,ENSDART00000141282,
ENSDARG00000095106,ENSDART00000136778,
ENSDARG00000095106,ENSDART00000190931,
ENSDARG00000095108,ENSDART00000144863,
ENSDARG00000095111,ENSDART00000142515,
ENSDARG00000095112,ENSDART00000137903,
ENSDARG00000095113,ENSDART00000147632,
ENSDARG00000095113,ENSDART00000158569,
ENSDARG00000095118,ENSDART00000138538,
ENSDARG00000095120,ENSDART00000136344,
ENSDARG00000095123,ENSDART00000137296,
ENSDARG00000095125,ENSDART00000133293,
ENSDARG00000095126,ENSDART00000150675,si:dkey-82i20.2
ENSDARG00000095127,ENSDART00000137078,
ENSDARG00000095130,ENSDART00000132439,
ENSDARG00000095132,ENSDART00000135010,
ENSDARG00000095132,ENSDART00000123524,
ENSDARG00000095132,ENSDART00000181920,
ENSDARG00000095132,ENSDART00000164068,
ENSDARG00000095132,ENSDART00000191778,
ENSDARG00000095132,ENSDART00000191855,
ENSDARG00000095132,ENSDART00000182532,
ENSDARG00000095133,ENSDART00000138572,
ENSDARG00000095134,ENSDART00000133876,
ENSDARG00000095135,ENSDART00000115002,zgc:171604
ENSDARG00000095136,ENSDART00000140636,si:ch211-130m23.2
ENSDARG00000095137,ENSDART00000140996,
ENSDARG00000095137,ENSDART00000145607,
ENSDARG00000095139,ENSDART00000136012,
ENSDARG00000095141,ENSDART00000137750,
ENSDARG00000095142,ENSDART00000140479,fkbp15a
ENSDARG00000095142,ENSDART00000140769,fkbp15a
ENSDARG00000095142,ENSDART00000136552,fkbp15a
ENSDARG00000095142,ENSDART00000144364,fkbp15a
ENSDARG00000095142,ENSDART00000140832,fkbp15a
ENSDARG00000095142,ENSDART00000186055,fkbp15a
ENSDARG00000095142,ENSDART00000169358,fkbp15a
ENSDARG00000095142,ENSDART00000192078,fkbp15a
ENSDARG00000095144,ENSDART00000137953,
ENSDARG00000095145,ENSDART00000147419,
ENSDARG00000095147,ENSDART00000140272,krt96
ENSDARG00000095148,ENSDART00000135015,
ENSDARG00000095149,ENSDART00000131561,
ENSDARG00000095149,ENSDART00000151880,
ENSDARG00000095149,ENSDART00000152116,
ENSDARG00000095150,ENSDART00000161883,
ENSDARG00000095150,ENSDART00000136260,
ENSDARG00000095151,ENSDART00000136571,
ENSDARG00000095152,ENSDART00000159965,
ENSDARG00000095152,ENSDART00000138374,
ENSDARG00000095155,ENSDART00000133969,
ENSDARG00000095156,ENSDART00000141834,taar20w
ENSDARG00000095156,ENSDART00000164847,taar20w
ENSDARG00000095157,ENSDART00000143356,tmem14a
ENSDARG00000095157,ENSDART00000140423,tmem14a
ENSDARG00000095158,ENSDART00000138258,
ENSDARG00000095159,ENSDART00000143926,
ENSDARG00000095161,ENSDART00000135929,
ENSDARG00000095163,ENSDART00000134372,
ENSDARG00000095164,ENSDART00000133294,
ENSDARG00000095167,ENSDART00000144502,
ENSDARG00000095170,ENSDART00000143502,
ENSDARG00000095170,ENSDART00000141597,
ENSDARG00000095170,ENSDART00000157817,
ENSDARG00000095174,ENSDART00000138483,
ENSDARG00000095175,ENSDART00000143679,si:dkey-78l4.12
ENSDARG00000095175,ENSDART00000144453,si:dkey-78l4.12
ENSDARG00000095177,ENSDART00000132010,
ENSDARG00000095179,ENSDART00000144500,
ENSDARG00000095180,ENSDART00000132054,abr
ENSDARG00000095184,ENSDART00000140970,si:ch73-52p7.1
ENSDARG00000095185,ENSDART00000144116,si:ch211-274p24.2
ENSDARG00000095186,ENSDART00000139799,
ENSDARG00000095188,ENSDART00000146616,
ENSDARG00000095189,ENSDART00000135759,si:ch211-127n13.2
ENSDARG00000095190,ENSDART00000137219,
ENSDARG00000095191,ENSDART00000145896,
ENSDARG00000095192,ENSDART00000133664,
ENSDARG00000095193,ENSDART00000148267,
ENSDARG00000095193,ENSDART00000185211,
ENSDARG00000095195,ENSDART00000132889,
ENSDARG00000095197,ENSDART00000131814,
ENSDARG00000095198,ENSDART00000150249,
ENSDARG00000095199,ENSDART00000143551,
ENSDARG00000095200,ENSDART00000190636,
ENSDARG00000095200,ENSDART00000150390,
ENSDARG00000095200,ENSDART00000185457,
ENSDARG00000095204,ENSDART00000135478,
ENSDARG00000095204,ENSDART00000137446,
ENSDARG00000095204,ENSDART00000140533,
ENSDARG00000095204,ENSDART00000148186,
ENSDARG00000095205,ENSDART00000134110,
ENSDARG00000095206,ENSDART00000135278,
ENSDARG00000095211,ENSDART00000153300,
ENSDARG00000095211,ENSDART00000137209,
ENSDARG00000095212,ENSDART00000156860,si:ch211-210b2.4
ENSDARG00000095212,ENSDART00000162335,si:ch211-210b2.4
ENSDARG00000095214,ENSDART00000141881,
ENSDARG00000095214,ENSDART00000143132,
ENSDARG00000095217,ENSDART00000075210,
ENSDARG00000095219,ENSDART00000138430,
ENSDARG00000095222,ENSDART00000174046,or64g1
ENSDARG00000095223,ENSDART00000141713,
ENSDARG00000095223,ENSDART00000140342,
ENSDARG00000095224,ENSDART00000191587,camkmt
ENSDARG00000095224,ENSDART00000133968,camkmt
ENSDARG00000095230,ENSDART00000147457,
ENSDARG00000095230,ENSDART00000147840,
ENSDARG00000095230,ENSDART00000140000,
ENSDARG00000095235,ENSDART00000141025,
ENSDARG00000095236,ENSDART00000133853,
ENSDARG00000095236,ENSDART00000144857,
ENSDARG00000095236,ENSDART00000138984,
ENSDARG00000095236,ENSDART00000143328,
ENSDARG00000095236,ENSDART00000138683,
ENSDARG00000095236,ENSDART00000137618,
ENSDARG00000095236,ENSDART00000131344,
ENSDARG00000095238,ENSDART00000133809,
ENSDARG00000095241,ENSDART00000136287,mybl2a
ENSDARG00000095241,ENSDART00000190593,mybl2a
ENSDARG00000095241,ENSDART00000182425,mybl2a
ENSDARG00000095245,ENSDART00000155242,
ENSDARG00000095245,ENSDART00000154930,
ENSDARG00000095246,ENSDART00000134880,
ENSDARG00000095250,ENSDART00000132862,
ENSDARG00000095250,ENSDART00000144873,
ENSDARG00000095250,ENSDART00000108557,
ENSDARG00000095252,ENSDART00000134579,
ENSDARG00000095252,ENSDART00000146058,
ENSDARG00000095252,ENSDART00000134505,
ENSDARG00000095254,ENSDART00000133962,si:dkey-239j18.2
ENSDARG00000095254,ENSDART00000166798,si:dkey-239j18.2
ENSDARG00000095259,ENSDART00000141118,
ENSDARG00000095259,ENSDART00000159001,
ENSDARG00000095260,ENSDART00000138454,
ENSDARG00000095263,ENSDART00000147605,
ENSDARG00000095264,ENSDART00000145932,
ENSDARG00000095266,ENSDART00000152995,
ENSDARG00000095266,ENSDART00000143272,
ENSDARG00000095267,ENSDART00000143673,
ENSDARG00000095268,ENSDART00000134811,cd34
ENSDARG00000095272,ENSDART00000147442,htr7c
ENSDARG00000095272,ENSDART00000168969,htr7c
ENSDARG00000095272,ENSDART00000135140,htr7c
ENSDARG00000095273,ENSDART00000138236,cox8a
ENSDARG00000095274,ENSDART00000144941,
ENSDARG00000095274,ENSDART00000192910,
ENSDARG00000095275,ENSDART00000133667,
ENSDARG00000095275,ENSDART00000187990,
ENSDARG00000095275,ENSDART00000185091,
ENSDARG00000095276,ENSDART00000138008,
ENSDARG00000095277,ENSDART00000140251,
ENSDARG00000095277,ENSDART00000138297,
ENSDARG00000095277,ENSDART00000133336,
ENSDARG00000095280,ENSDART00000131728,
ENSDARG00000095280,ENSDART00000138944,
ENSDARG00000095280,ENSDART00000134081,
ENSDARG00000095280,ENSDART00000143235,
ENSDARG00000095280,ENSDART00000142498,
ENSDARG00000095281,ENSDART00000137794,zgc:152652
ENSDARG00000095281,ENSDART00000185713,zgc:152652
ENSDARG00000095281,ENSDART00000106252,zgc:152652
ENSDARG00000095281,ENSDART00000188309,zgc:152652
ENSDARG00000095281,ENSDART00000188266,zgc:152652
ENSDARG00000095281,ENSDART00000115275,zgc:152652
ENSDARG00000095281,ENSDART00000179773,zgc:152652
ENSDARG00000095281,ENSDART00000188660,zgc:152652
ENSDARG00000095282,ENSDART00000144706,
ENSDARG00000095283,ENSDART00000184195,si:dkeyp-2e4.3
ENSDARG00000095283,ENSDART00000140442,si:dkeyp-2e4.3
ENSDARG00000095288,ENSDART00000133247,rusc2
ENSDARG00000095288,ENSDART00000190338,rusc2
ENSDARG00000095288,ENSDART00000165119,rusc2
ENSDARG00000095291,ENSDART00000132870,
ENSDARG00000095291,ENSDART00000146000,
ENSDARG00000095292,ENSDART00000140399,
ENSDARG00000095292,ENSDART00000112798,
ENSDARG00000095293,ENSDART00000188695,
ENSDARG00000095293,ENSDART00000193974,
ENSDARG00000095293,ENSDART00000143196,
ENSDARG00000095294,ENSDART00000141065,
ENSDARG00000095294,ENSDART00000134458,
ENSDARG00000095294,ENSDART00000143198,
ENSDARG00000095294,ENSDART00000148211,
ENSDARG00000095294,ENSDART00000135376,
ENSDARG00000095294,ENSDART00000132690,
ENSDARG00000095295,ENSDART00000141373,
ENSDARG00000095295,ENSDART00000188536,
ENSDARG00000095296,ENSDART00000135097,
ENSDARG00000095297,ENSDART00000146614,
ENSDARG00000095298,ENSDART00000155464,ftr73
ENSDARG00000095300,ENSDART00000144804,mxra7
ENSDARG00000095301,ENSDART00000143969,
ENSDARG00000095302,ENSDART00000132765,
ENSDARG00000095302,ENSDART00000140030,
ENSDARG00000095302,ENSDART00000147776,
ENSDARG00000095302,ENSDART00000137226,
ENSDARG00000095303,ENSDART00000146158,
ENSDARG00000095304,ENSDART00000137692,
ENSDARG00000095304,ENSDART00000164363,
ENSDARG00000095306,ENSDART00000132578,si:dkey-22p6.2
ENSDARG00000095308,ENSDART00000139035,si:ch211-215c18.3
ENSDARG00000095309,ENSDART00000139774,
ENSDARG00000095312,ENSDART00000142710,
ENSDARG00000095312,ENSDART00000189047,
ENSDARG00000095312,ENSDART00000115076,
ENSDARG00000095314,ENSDART00000142540,si:dkey-112g5.14
ENSDARG00000095314,ENSDART00000163266,si:dkey-112g5.14
ENSDARG00000095314,ENSDART00000133815,si:dkey-112g5.14
ENSDARG00000095314,ENSDART00000109783,si:dkey-112g5.14
ENSDARG00000095315,ENSDART00000142311,
ENSDARG00000095317,ENSDART00000147262,
ENSDARG00000095317,ENSDART00000133923,
ENSDARG00000095318,ENSDART00000139559,
ENSDARG00000095322,ENSDART00000133550,fkbpl
ENSDARG00000095322,ENSDART00000142429,fkbpl
ENSDARG00000095322,ENSDART00000140703,fkbpl
ENSDARG00000095324,ENSDART00000147711,galnt8b.2
ENSDARG00000095324,ENSDART00000140613,galnt8b.2
ENSDARG00000095325,ENSDART00000145700,
ENSDARG00000095325,ENSDART00000135775,
ENSDARG00000095325,ENSDART00000139849,
ENSDARG00000095326,ENSDART00000145641,
ENSDARG00000095328,ENSDART00000132591,si:ch211-191i18.4
ENSDARG00000095328,ENSDART00000151022,si:ch211-191i18.4
ENSDARG00000095332,ENSDART00000150697,si:dkey-14d8.1
ENSDARG00000095332,ENSDART00000189559,si:dkey-14d8.1
ENSDARG00000095332,ENSDART00000133423,si:dkey-14d8.1
ENSDARG00000095332,ENSDART00000145474,si:dkey-14d8.1
ENSDARG00000095332,ENSDART00000150788,si:dkey-14d8.1
ENSDARG00000095332,ENSDART00000184963,si:dkey-14d8.1
ENSDARG00000095333,ENSDART00000132428,
ENSDARG00000095333,ENSDART00000178238,
ENSDARG00000095337,ENSDART00000138738,
ENSDARG00000095339,ENSDART00000166979,
ENSDARG00000095339,ENSDART00000133031,
ENSDARG00000095343,ENSDART00000139074,
ENSDARG00000095345,ENSDART00000134802,
ENSDARG00000095345,ENSDART00000193783,
ENSDARG00000095347,ENSDART00000147001,si:dkeyp-72h1.1
ENSDARG00000095347,ENSDART00000185310,si:dkeyp-72h1.1
ENSDARG00000095348,ENSDART00000144519,sh2d1aa
ENSDARG00000095350,ENSDART00000131636,
ENSDARG00000095351,ENSDART00000143204,
ENSDARG00000095351,ENSDART00000140888,
ENSDARG00000095351,ENSDART00000142635,
ENSDARG00000095353,ENSDART00000138939,
ENSDARG00000095355,ENSDART00000156818,si:dkey-78l4.7
ENSDARG00000095355,ENSDART00000147673,si:dkey-78l4.7
ENSDARG00000095355,ENSDART00000135085,si:dkey-78l4.7
ENSDARG00000095360,ENSDART00000141348,
ENSDARG00000095362,ENSDART00000147455,si:ch211-77g15.32
ENSDARG00000095362,ENSDART00000146201,si:ch211-77g15.32
ENSDARG00000095363,ENSDART00000139427,
ENSDARG00000095365,ENSDART00000134929,
ENSDARG00000095368,ENSDART00000144412,
ENSDARG00000095369,ENSDART00000141002,zgc:112966
ENSDARG00000095369,ENSDART00000142537,zgc:112966
ENSDARG00000095369,ENSDART00000137303,zgc:112966
ENSDARG00000095369,ENSDART00000147786,zgc:112966
ENSDARG00000095376,ENSDART00000136848,
ENSDARG00000095377,ENSDART00000146709,
ENSDARG00000095378,ENSDART00000148352,gdf10a
ENSDARG00000095378,ENSDART00000142725,gdf10a
ENSDARG00000095380,ENSDART00000139810,
ENSDARG00000095384,ENSDART00000138245,
ENSDARG00000095384,ENSDART00000141060,
ENSDARG00000095384,ENSDART00000155144,
ENSDARG00000095385,ENSDART00000144692,
ENSDARG00000095386,ENSDART00000137222,
ENSDARG00000095388,ENSDART00000143303,si:ch211-42i9.5
ENSDARG00000095388,ENSDART00000142561,si:ch211-42i9.5
ENSDARG00000095389,ENSDART00000140508,
ENSDARG00000095390,ENSDART00000140029,
ENSDARG00000095390,ENSDART00000137498,
ENSDARG00000095390,ENSDART00000145080,
ENSDARG00000095390,ENSDART00000132195,
ENSDARG00000095390,ENSDART00000144586,
ENSDARG00000095390,ENSDART00000140174,
ENSDARG00000095391,ENSDART00000142642,
ENSDARG00000095393,ENSDART00000131565,
ENSDARG00000095393,ENSDART00000146421,
ENSDARG00000095393,ENSDART00000134438,
ENSDARG00000095393,ENSDART00000138428,
ENSDARG00000095393,ENSDART00000142632,
ENSDARG00000095394,ENSDART00000133282,
ENSDARG00000095394,ENSDART00000135090,
ENSDARG00000095396,ENSDART00000140493,
ENSDARG00000095396,ENSDART00000144072,
ENSDARG00000095397,ENSDART00000136686,
ENSDARG00000095398,ENSDART00000132360,
ENSDARG00000095400,ENSDART00000143402,si:ch73-52f15.5
